# total density of states output by FHI-aims, for a spin polarized system
# The energy reference for this output is the average chemical potential, mu =       -5.545725 eV
#    Energy (eV)      DOS(spin up)   DOS(spin down)
    -12.36206609      0.00015874      0.01117663
    -12.35806569      0.00011370      0.00879365
    -12.35406529      0.00008093      0.00687461
    -12.35006489      0.00005723      0.00534008
    -12.34606449      0.00004022      0.00412162
    -12.34206409      0.00002809      0.00316088
    -12.33806369      0.00001949      0.00240863
    -12.33406329      0.00001344      0.00182369
    -12.33006289      0.00000920      0.00137200
    -12.32606249      0.00000627      0.00102560
    -12.32206209      0.00000424      0.00076177
    -12.31806169      0.00000285      0.00056219
    -12.31406129      0.00000190      0.00041226
    -12.31006089      0.00000126      0.00030038
    -12.30606049      0.00000083      0.00021747
    -12.30206009      0.00000055      0.00015644
    -12.29805969      0.00000036      0.00011182
    -12.29405929      0.00000023      0.00007942
    -12.29005889      0.00000015      0.00005604
    -12.28605849      0.00000009      0.00003930
    -12.28205809      0.00000006      0.00002738
    -12.27805769      0.00000004      0.00001895
    -12.27405729      0.00000002      0.00001304
    -12.27005689      0.00000001      0.00000891
    -12.26605649      0.00000001      0.00000605
    -12.26205609      0.00000001      0.00000408
    -12.25805569      0.00000000      0.00000274
    -12.25405529      0.00000000      0.00000182
    -12.25005489      0.00000000      0.00000121
    -12.24605449      0.00000000      0.00000079
    -12.24205409      0.00000001      0.00000052
    -12.23805369      0.00000001      0.00000034
    -12.23405329      0.00000002      0.00000022
    -12.23005289      0.00000003      0.00000014
    -12.22605249      0.00000004      0.00000009
    -12.22205209      0.00000007      0.00000006
    -12.21805169      0.00000011      0.00000004
    -12.21405129      0.00000017      0.00000002
    -12.21005089      0.00000027      0.00000001
    -12.20605049      0.00000041      0.00000001
    -12.20205009      0.00000063      0.00000001
    -12.19804969      0.00000095      0.00000000
    -12.19404929      0.00000144      0.00000000
    -12.19004889      0.00000216      0.00000000
    -12.18604849      0.00000322      0.00000000
    -12.18204809      0.00000477      0.00000000
    -12.17804769      0.00000701      0.00000001
    -12.17404729      0.00001025      0.00000001
    -12.17004689      0.00001490      0.00000002
    -12.16604649      0.00002150      0.00000003
    -12.16204609      0.00003084      0.00000004
    -12.15804569      0.00004395      0.00000006
    -12.15404529      0.00006223      0.00000010
    -12.15004489      0.00008755      0.00000016
    -12.14604449      0.00012240      0.00000024
    -12.14204409      0.00017001      0.00000038
    -12.13804369      0.00023465      0.00000058
    -12.13404329      0.00032179      0.00000088
    -12.13004289      0.00043849      0.00000132
    -12.12604249      0.00059368      0.00000199
    -12.12204209      0.00079867      0.00000297
    -12.11804169      0.00106760      0.00000440
    -12.11404129      0.00141796      0.00000648
    -12.11004089      0.00187129      0.00000949
    -12.10604049      0.00245379      0.00001381
    -12.10204009      0.00319708      0.00001996
    -12.09803969      0.00413895      0.00002866
    -12.09403929      0.00532411      0.00004090
    -12.09003889      0.00680492      0.00005798
    -12.08603849      0.00864211      0.00008169
    -12.08203809      0.01090526      0.00011434
    -12.07803769      0.01367328      0.00015904
    -12.07403729      0.01703448      0.00021979
    -12.07003689      0.02108654      0.00030181
    -12.06603649      0.02593592      0.00041179
    -12.06203609      0.03169698      0.00055827
    -12.05803569      0.03849055      0.00075202
    -12.05403529      0.04644193      0.00100655
    -12.05003489      0.05567835      0.00133863
    -12.04603449      0.06632580      0.00176891
    -12.04203409      0.07850522      0.00232259
    -12.03803369      0.09232824      0.00303011
    -12.03403329      0.10789231      0.00392793
    -12.03003289      0.12527558      0.00505929
    -12.02603249      0.14453144      0.00647493
    -12.02203209      0.16568308      0.00823380
    -12.01803169      0.18871829      0.01040365
    -12.01403129      0.21358451      0.01306145
    -12.01003089      0.24018478      0.01629359
    -12.00603049      0.26837446      0.02019585
    -12.00203009      0.29795924      0.02487295
    -11.99802969      0.32869454      0.03043776
    -11.99402929      0.36028659      0.03700990
    -11.99002889      0.39239519      0.04471396
    -11.98602849      0.42463838      0.05367700
    -11.98202809      0.45659884      0.06402556
    -11.97802769      0.48783210      0.07588195
    -11.97402729      0.51787623      0.08936008
    -11.97002689      0.54626282      0.10456071
    -11.96602649      0.57252889      0.12156639
    -11.96202609      0.59622932      0.14043599
    -11.95802569      0.61694934      0.16119936
    -11.95402529      0.63431654      0.18385192
    -11.95002489      0.64801208      0.20834975
    -11.94602449      0.65778041      0.23460527
    -11.94202409      0.66343727      0.26248381
    -11.93802369      0.66487558      0.29180131
    -11.93402329      0.66206883      0.32232348
    -11.93002289      0.65507210      0.35376643
    -11.92602249      0.64402037      0.38579917
    -11.92202209      0.62912443      0.41804782
    -11.91802169      0.61066444      0.45010170
    -11.91402129      0.58898150      0.48152118
    -11.91002089      0.56446757      0.51184707
    -11.90602049      0.53755421      0.54061137
    -11.90202009      0.50870058      0.56734904
    -11.89801969      0.47838121      0.59161036
    -11.89401929      0.44707398      0.61297343
    -11.89001889      0.41524884      0.63105635
    -11.88601849      0.38335757      0.64552864
    -11.88201809      0.35182491      0.65612129
    -11.87801769      0.32104134      0.66263521
    -11.87401729      0.29135757      0.66494752
    -11.87001689      0.26308091      0.66301557
    -11.86601649      0.23647329      0.65687840
    -11.86201609      0.21175102      0.64665572
    -11.85801569      0.18908597      0.63254424
    -11.85401529      0.16860796      0.61481183
    -11.85001489      0.15040811      0.59378944
    -11.84601449      0.13454285      0.56986142
    -11.84201409      0.12103828      0.54345449
    -11.83801369      0.10989454      0.51502592
    -11.83401329      0.10109012      0.48505136
    -11.83001289      0.09458565      0.45401278
    -11.82601249      0.09032716      0.42238706
    -11.82201209      0.08824865      0.39063552
    -11.81801169      0.08827388      0.35919477
    -11.81401129      0.09031740      0.32846909
    -11.81001089      0.09428481      0.29882455
    -11.80601049      0.10007243      0.27058487
    -11.80201009      0.10756640      0.24402902
    -11.79800969      0.11664149      0.21939040
    -11.79400929      0.12715971      0.19685756
    -11.79000889      0.13896892      0.17657601
    -11.78600849      0.15190176      0.15865111
    -11.78200809      0.16577491      0.14315150
    -11.77800769      0.18038898      0.13011297
    -11.77400729      0.19552909      0.11954244
    -11.77000689      0.21096632      0.11142170
    -11.76600649      0.22645996      0.10571087
    -11.76200609      0.24176062      0.10235135
    -11.75800569      0.25661423      0.10126807
